Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,15-11-2023,,,,,,,,
Gegevens beschikbaar:,28-05-1986,tot:,31-12-2019,,,,,,,,
Datum: ,15-11-2023,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B39D0221,001,39DP0221,156292,432916,449,25-03-1986,25-03-1986,01-03-1998,511,62,-164,-356
B39D0221,001,39DP0221,156292,432916,449,25-03-1986,01-03-1998,13-04-2015,516,67,-164,-356
B39D0221,001,39DP0221,156292,432916,449,25-03-1986,13-04-2015,31-12-2019,464,15,-164,-356


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B39D0221,001,31-10-2012,193,126,323,,,,,,
B39D0221,001,01-11-2012,192,125,324,,,,,,
B39D0221,001,02-11-2012,194,127,322,,,,,,
B39D0221,001,03-11-2012,194,127,322,,,,,,
B39D0221,001,04-11-2012,193,126,323,,,,,,
B39D0221,001,05-11-2012,194,127,322,,,,,,
B39D0221,001,06-11-2012,194,127,322,,,,,,
B39D0221,001,07-11-2012,189,122,327,,,,,,
B39D0221,001,08-11-2012,184,117,332,,,,,,
B39D0221,001,09-11-2012,182,115,334,,,,,,
B39D0221,001,10-11-2012,180,113,336,,,,,,
B39D0221,001,11-11-2012,182,115,334,,,,,,
B39D0221,001,12-11-2012,183,116,333,,,,,,
B39D0221,001,13-11-2012,184,117,332,,,,,,
B39D0221,001,14-11-2012,184,117,332,,,,,,
B39D0221,001,15-11-2012,183,116,333,,,,,,
B39D0221,001,16-11-2012,182,115,334,,,,,,
B39D0221,001,17-11-2012,182,115,334,,,,,,
B39D0221,001,18-11-2012,184,117,332,,,,,,
B39D0221,001,19-11-2012,185,118,331,,,,,,
B39D0221,001,20-11-2012,186,119,330,,,,,,
B39D0221,001,21-11-2012,187,120,329,,,,,,
B39D0221,001,22-11-2012,188,121,328,,,,,,
B39D0221,001,23-11-2012,190,123,326,,,,,,
B39D0221,001,24-11-2012,192,125,324,,,,,,
B39D0221,001,25-11-2012,190,123,326,,,,,,
B39D0221,001,26-11-2012,191,124,325,,,,,,
B39D0221,001,27-11-2012,193,126,323,,,,,,
B39D0221,001,28-11-2012,195,128,321,,,,,,
B39D0221,001,29-11-2012,197,130,319,,,,,,
B39D0221,001,30-11-2012,198,131,318,,,,,,
B39D0221,001,01-12-2012,198,131,318,,,,,,
B39D0221,001,02-12-2012,196,129,320,,,,,,
B39D0221,001,03-12-2012,190,123,326,,,,,,
B39D0221,001,04-12-2012,186,119,330,,,,,,
B39D0221,001,05-12-2012,186,119,330,,,,,,
B39D0221,001,06-12-2012,187,120,329,,,,,,
B39D0221,001,07-12-2012,186,119,330,,,,,,
B39D0221,001,08-12-2012,188,121,328,,,,,,
B39D0221,001,09-12-2012,180,113,336,,,,,,
B39D0221,001,10-12-2012,177,110,339,,,,,,
B39D0221,001,11-12-2012,179,112,337,,,,,,
B39D0221,001,12-12-2012,179,112,337,,,,,,
B39D0221,001,13-12-2012,180,113,336,,,,,,
B39D0221,001,14-12-2012,179,112,337,,,,,,
B39D0221,001,15-12-2012,180,113,336,,,,,,
B39D0221,001,16-12-2012,179,112,337,,,,,,
B39D0221,001,17-12-2012,177,110,339,,,,,,
B39D0221,001,18-12-2012,174,107,342,,,,,,
B39D0221,001,19-12-2012,168,101,348,,,,,,
B39D0221,001,20-12-2012,161,94,355,,,,,,
B39D0221,001,21-12-2012,157,90,359,,,,,,
B39D0221,001,22-12-2012,153,86,363,,,,,,
B39D0221,001,23-12-2012,139,72,377,,,,,,
B39D0221,001,24-12-2012,140,73,376,,,,,,
B39D0221,001,25-12-2012,134,67,382,,,,,,
B39D0221,001,26-12-2012,135,68,381,,,,,,
B39D0221,001,27-12-2012,134,67,382,,,,,,
B39D0221,001,28-12-2012,135,68,381,,,,,,
B39D0221,001,29-12-2012,134,67,382,,,,,,
B39D0221,001,30-12-2012,135,68,381,,,,,,
B39D0221,001,31-12-2012,135,68,381,,,,,,
B39D0221,001,01-01-2013,129,62,387,,,,,,
B39D0221,001,02-01-2013,134,67,382,,,,,,
B39D0221,001,03-01-2013,138,71,378,,,,,,
B39D0221,001,04-01-2013,140,73,376,,,,,,
B39D0221,001,05-01-2013,145,78,371,,,,,,
B39D0221,001,06-01-2013,146,79,370,,,,,,
B39D0221,001,07-01-2013,149,82,367,,,,,,
B39D0221,001,08-01-2013,151,84,365,,,,,,
B39D0221,001,09-01-2013,153,86,363,,,,,,
B39D0221,001,10-01-2013,154,87,362,,,,,,
B39D0221,001,11-01-2013,157,90,359,,,,,,
B39D0221,001,12-01-2013,159,92,357,,,,,,
B39D0221,001,13-01-2013,162,95,354,,,,,,
B39D0221,001,15-01-2013,165,98,351,,,,,,
B39D0221,001,16-01-2013,167,100,349,,,,,,
B39D0221,001,17-01-2013,170,103,346,,,,,,
B39D0221,001,18-01-2013,170,103,346,,,,,,
B39D0221,001,19-01-2013,172,105,344,,,,,,
B39D0221,001,20-01-2013,174,107,342,,,,,,
B39D0221,001,21-01-2013,176,109,340,,,,,,
B39D0221,001,22-01-2013,178,111,338,,,,,,
B39D0221,001,23-01-2013,181,114,335,,,,,,
B39D0221,001,24-01-2013,182,115,334,,,,,,
B39D0221,001,25-01-2013,183,116,333,,,,,,
B39D0221,001,26-01-2013,183,116,333,,,,,,
B39D0221,001,27-01-2013,182,115,334,,,,,,
B39D0221,001,28-01-2013,183,116,333,,,,,,
B39D0221,001,29-01-2013,181,114,335,,,,,,
B39D0221,001,30-01-2013,175,108,341,,,,,,
B39D0221,001,31-01-2013,171,104,345,,,,,,
B39D0221,001,01-02-2013,170,103,346,,,,,,
B39D0221,001,02-02-2013,163,96,353,,,,,,
B39D0221,001,03-02-2013,155,88,361,,,,,,
B39D0221,001,04-02-2013,152,85,364,,,,,,
B39D0221,001,05-02-2013,147,80,369,,,,,,
B39D0221,001,06-02-2013,145,78,371,,,,,,
B39D0221,001,07-02-2013,141,74,375,,,,,,
B39D0221,001,08-02-2013,140,73,376,,,,,,
B39D0221,001,09-02-2013,141,74,375,,,,,,
B39D0221,001,10-02-2013,141,74,375,,,,,,
B39D0221,001,11-02-2013,144,77,372,,,,,,
B39D0221,001,12-02-2013,148,81,368,,,,,,
B39D0221,001,13-02-2013,152,85,364,,,,,,
B39D0221,001,14-02-2013,152,85,364,,,,,,
B39D0221,001,15-02-2013,156,89,360,,,,,,
B39D0221,001,16-02-2013,157,90,359,,,,,,
B39D0221,001,17-02-2013,160,93,356,,,,,,
B39D0221,001,18-02-2013,162,95,354,,,,,,
B39D0221,001,19-02-2013,164,97,352,,,,,,
B39D0221,001,20-02-2013,167,100,349,,,,,,
B39D0221,001,21-02-2013,168,101,348,,,,,,
B39D0221,001,22-02-2013,170,103,346,,,,,,
B39D0221,001,23-02-2013,172,105,344,,,,,,
B39D0221,001,24-02-2013,174,107,342,,,,,,
B39D0221,001,25-02-2013,175,108,341,,,,,,
B39D0221,001,26-02-2013,177,110,339,,,,,,
B39D0221,001,27-02-2013,178,111,338,,,,,,
B39D0221,001,28-02-2013,179,112,337,,,,,,
B39D0221,001,01-03-2013,180,113,336,,,,,,
B39D0221,001,02-03-2013,181,114,335,,,,,,
B39D0221,001,03-03-2013,182,115,334,,,,,,
B39D0221,001,04-03-2013,184,117,332,,,,,,
B39D0221,001,05-03-2013,185,118,331,,,,,,
B39D0221,001,06-03-2013,186,119,330,,,,,,
B39D0221,001,07-03-2013,187,120,329,,,,,,
B39D0221,001,08-03-2013,188,121,328,,,,,,
B39D0221,001,09-03-2013,187,120,329,,,,,,
B39D0221,001,10-03-2013,178,111,338,,,,,,
B39D0221,001,11-03-2013,179,112,337,,,,,,
B39D0221,001,12-03-2013,180,113,336,,,,,,
B39D0221,001,13-03-2013,181,114,335,,,,,,
B39D0221,001,14-03-2013,181,114,335,,,,,,
B39D0221,001,15-03-2013,180,113,336,,,,,,
B39D0221,001,16-03-2013,180,113,336,,,,,,
B39D0221,001,17-03-2013,179,112,337,,,,,,
B39D0221,001,18-03-2013,180,113,336,,,,,,
B39D0221,001,19-03-2013,182,115,334,,,,,,
B39D0221,001,20-03-2013,183,116,333,,,,,,
B39D0221,001,21-03-2013,183,116,333,,,,,,
B39D0221,001,22-03-2013,181,114,335,,,,,,
B39D0221,001,23-03-2013,179,112,337,,,,,,
B39D0221,001,24-03-2013,179,112,337,,,,,,
B39D0221,001,25-03-2013,179,112,337,,,,,,
B39D0221,001,26-03-2013,180,113,336,,,,,,
B39D0221,001,27-03-2013,182,115,334,,,,,,
B39D0221,001,28-03-2013,183,116,333,,,,,,
B39D0221,001,29-03-2013,183,116,333,,,,,,
B39D0221,001,30-03-2013,185,118,331,,,,,,
B39D0221,001,31-03-2013,187,120,329,,,,,,
B39D0221,001,01-04-2013,187,120,329,,,,,,
B39D0221,001,02-04-2013,189,122,327,,,,,,
B39D0221,001,03-04-2013,190,123,326,,,,,,
B39D0221,001,04-04-2013,190,123,326,,,,,,
B39D0221,001,05-04-2013,190,123,326,,,,,,
B39D0221,001,06-04-2013,191,124,325,,,,,,
B39D0221,001,07-04-2013,191,124,325,,,,,,
B39D0221,001,08-04-2013,190,123,326,,,,,,
B39D0221,001,09-04-2013,191,124,325,,,,,,
B39D0221,001,10-04-2013,193,126,323,,,,,,
B39D0221,001,11-04-2013,191,124,325,,,,,,
B39D0221,001,12-04-2013,192,125,324,,,,,,
B39D0221,001,13-04-2013,193,126,323,,,,,,
B39D0221,001,14-04-2013,192,125,324,,,,,,
B39D0221,001,15-04-2013,190,123,326,,,,,,
B39D0221,001,16-04-2013,183,116,333,,,,,,
B39D0221,001,17-04-2013,179,112,337,,,,,,
B39D0221,001,18-04-2013,178,111,338,,,,,,
B39D0221,001,19-04-2013,180,113,336,,,,,,
B39D0221,001,20-04-2013,180,113,336,,,,,,
B39D0221,001,21-04-2013,180,113,336,,,,,,
B39D0221,001,22-04-2013,181,114,335,,,,,,
B39D0221,001,23-04-2013,182,115,334,,,,,,
B39D0221,001,24-04-2013,183,116,333,,,,,,
B39D0221,001,25-04-2013,183,116,333,,,,,,
B39D0221,001,26-04-2013,179,112,337,,,,,,
B39D0221,001,27-04-2013,178,111,338,,,,,,
B39D0221,001,28-04-2013,178,111,338,,,,,,
B39D0221,001,29-04-2013,178,111,338,,,,,,
B39D0221,001,30-04-2013,180,113,336,,,,,,
B39D0221,001,01-05-2013,179,112,337,,,,,,
B39D0221,001,02-05-2013,178,111,338,,,,,,
B39D0221,001,03-05-2013,178,111,338,,,,,,
B39D0221,001,04-05-2013,178,111,338,,,,,,
B39D0221,001,05-05-2013,179,112,337,,,,,,
B39D0221,001,06-05-2013,180,113,336,,,,,,
B39D0221,001,07-05-2013,179,112,337,,,,,,
B39D0221,001,08-05-2013,177,110,339,,,,,,
B39D0221,001,09-05-2013,176,109,340,,,,,,
B39D0221,001,10-05-2013,176,109,340,,,,,,
B39D0221,001,11-05-2013,176,109,340,,,,,,
B39D0221,001,12-05-2013,177,110,339,,,,,,
B39D0221,001,13-05-2013,176,109,340,,,,,,
B39D0221,001,14-05-2013,177,110,339,,,,,,
B39D0221,001,15-05-2013,177,110,339,,,,,,
B39D0221,001,16-05-2013,178,111,338,,,,,,
B39D0221,001,17-05-2013,175,108,341,,,,,,
B39D0221,001,18-05-2013,173,106,343,,,,,,
B39D0221,001,19-05-2013,175,108,341,,,,,,
B39D0221,001,20-05-2013,175,108,341,,,,,,
B39D0221,001,21-05-2013,177,110,339,,,,,,
B39D0221,001,22-05-2013,175,108,341,,,,,,
B39D0221,001,23-05-2013,169,102,347,,,,,,
B39D0221,001,24-05-2013,165,98,351,,,,,,
B39D0221,001,25-05-2013,166,99,350,,,,,,
B39D0221,001,26-05-2013,163,96,353,,,,,,
B39D0221,001,27-05-2013,163,96,353,,,,,,
B39D0221,001,28-05-2013,163,96,353,,,,,,
B39D0221,001,29-05-2013,164,97,352,,,,,,
B39D0221,001,30-05-2013,165,98,351,,,,,,
B39D0221,001,31-05-2013,165,98,351,,,,,,
B39D0221,001,01-06-2013,165,98,351,,,,,,
B39D0221,001,02-06-2013,165,98,351,,,,,,
B39D0221,001,03-06-2013,163,96,353,,,,,,
B39D0221,001,04-06-2013,160,93,356,,,,,,
B39D0221,001,05-06-2013,158,91,358,,,,,,
B39D0221,001,06-06-2013,156,89,360,,,,,,
B39D0221,001,07-06-2013,154,87,362,,,,,,
B39D0221,001,08-06-2013,154,87,362,,,,,,
B39D0221,001,09-06-2013,153,86,363,,,,,,
B39D0221,001,10-06-2013,155,88,361,,,,,,
B39D0221,001,11-06-2013,156,89,360,,,,,,
B39D0221,001,12-06-2013,159,92,357,,,,,,
B39D0221,001,13-06-2013,160,93,356,,,,,,
B39D0221,001,14-06-2013,163,96,353,,,,,,
B39D0221,001,15-06-2013,163,96,353,,,,,,
B39D0221,001,16-06-2013,164,97,352,,,,,,
B39D0221,001,17-06-2013,166,99,350,,,,,,
B39D0221,001,18-06-2013,168,101,348,,,,,,
B39D0221,001,19-06-2013,171,104,345,,,,,,
B39D0221,001,20-06-2013,172,105,344,,,,,,
B39D0221,001,21-06-2013,171,104,345,,,,,,
B39D0221,001,22-06-2013,172,105,344,,,,,,
B39D0221,001,23-06-2013,171,104,345,,,,,,
B39D0221,001,24-06-2013,171,104,345,,,,,,
B39D0221,001,25-06-2013,173,106,343,,,,,,
B39D0221,001,26-06-2013,173,106,343,,,,,,
B39D0221,001,27-06-2013,174,107,342,,,,,,
B39D0221,001,28-06-2013,174,107,342,,,,,,
B39D0221,001,29-06-2013,173,106,343,,,,,,
B39D0221,001,30-06-2013,172,105,344,,,,,,
B39D0221,001,01-07-2013,173,106,343,,,,,,
B39D0221,001,02-07-2013,174,107,342,,,,,,
B39D0221,001,03-07-2013,175,108,341,,,,,,
B39D0221,001,04-07-2013,176,109,340,,,,,,
B39D0221,001,05-07-2013,178,111,338,,,,,,
B39D0221,001,06-07-2013,179,112,337,,,,,,
B39D0221,001,07-07-2013,182,115,334,,,,,,
B39D0221,001,08-07-2013,182,115,334,,,,,,
B39D0221,001,09-07-2013,183,116,333,,,,,,
B39D0221,001,10-07-2013,184,117,332,,,,,,
B39D0221,001,11-07-2013,184,117,332,,,,,,
B39D0221,001,12-07-2013,185,118,331,,,,,,
B39D0221,001,13-07-2013,186,119,330,,,,,,
B39D0221,001,14-07-2013,188,121,328,,,,,,
B39D0221,001,15-07-2013,189,122,327,,,,,,
B39D0221,001,16-07-2013,191,124,325,,,,,,
B39D0221,001,17-07-2013,193,126,323,,,,,,
B39D0221,001,18-07-2013,193,126,323,,,,,,
B39D0221,001,19-07-2013,193,126,323,,,,,,
B39D0221,001,20-07-2013,194,127,322,,,,,,
B39D0221,001,21-07-2013,196,129,320,,,,,,
B39D0221,001,22-07-2013,196,129,320,,,,,,
B39D0221,001,23-07-2013,197,130,319,,,,,,
B39D0221,001,24-07-2013,197,130,319,,,,,,
B39D0221,001,25-07-2013,198,131,318,,,,,,
B39D0221,001,26-07-2013,198,131,318,,,,,,
B39D0221,001,27-07-2013,197,130,319,,,,,,
B39D0221,001,28-07-2013,188,121,328,,,,,,
B39D0221,001,29-07-2013,190,123,326,,,,,,
B39D0221,001,30-07-2013,192,125,324,,,,,,
B39D0221,001,31-07-2013,193,126,323,,,,,,
B39D0221,001,01-08-2013,194,127,322,,,,,,
B39D0221,001,02-08-2013,194,127,322,,,,,,
B39D0221,001,03-08-2013,194,127,322,,,,,,
B39D0221,001,04-08-2013,193,126,323,,,,,,
B39D0221,001,05-08-2013,193,126,323,,,,,,
B39D0221,001,06-08-2013,195,128,321,,,,,,
B39D0221,001,07-08-2013,196,129,320,,,,,,
B39D0221,001,08-08-2013,195,128,321,,,,,,
B39D0221,001,09-08-2013,195,128,321,,,,,,
B39D0221,001,10-08-2013,197,130,319,,,,,,
B39D0221,001,11-08-2013,197,130,319,,,,,,
B39D0221,001,12-08-2013,199,132,317,,,,,,
B39D0221,001,13-08-2013,199,132,317,,,,,,
B39D0221,001,14-08-2013,200,133,316,,,,,,
B39D0221,001,15-08-2013,200,133,316,,,,,,
B39D0221,001,16-08-2013,200,133,316,,,,,,
B39D0221,001,17-08-2013,201,134,315,,,,,,
B39D0221,001,18-08-2013,202,135,314,,,,,,
B39D0221,001,19-08-2013,204,137,312,,,,,,
B39D0221,001,20-08-2013,206,139,310,,,,,,
B39D0221,001,21-08-2013,207,140,309,,,,,,
B39D0221,001,22-08-2013,208,141,308,,,,,,
B39D0221,001,23-08-2013,208,141,308,,,,,,
B39D0221,001,24-08-2013,209,142,307,,,,,,
B39D0221,001,25-08-2013,210,143,306,,,,,,
B39D0221,001,26-08-2013,212,145,304,,,,,,
B39D0221,001,27-08-2013,212,145,304,,,,,,
B39D0221,001,28-08-2013,214,147,302,,,,,,
B39D0221,001,29-08-2013,213,146,303,,,,,,
B39D0221,001,30-08-2013,213,146,303,,,,,,
B39D0221,001,31-08-2013,214,147,302,,,,,,
B39D0221,001,01-09-2013,215,148,301,,,,,,
B39D0221,001,02-09-2013,216,149,300,,,,,,
B39D0221,001,03-09-2013,216,149,300,,,,,,
B39D0221,001,04-09-2013,217,150,299,,,,,,
B39D0221,001,05-09-2013,217,150,299,,,,,,
B39D0221,001,06-09-2013,219,152,297,,,,,,
B39D0221,001,07-09-2013,220,153,296,,,,,,
B39D0221,001,08-09-2013,218,151,298,,,,,,
B39D0221,001,09-09-2013,218,151,298,,,,,,
B39D0221,001,10-09-2013,215,148,301,,,,,,
B39D0221,001,11-09-2013,207,140,309,,,,,,
B39D0221,001,12-09-2013,208,141,308,,,,,,
B39D0221,001,13-09-2013,207,140,309,,,,,,
B39D0221,001,14-09-2013,204,137,312,,,,,,
B39D0221,001,15-09-2013,204,137,312,,,,,,
B39D0221,001,16-09-2013,203,136,313,,,,,,
B39D0221,001,17-09-2013,200,133,316,,,,,,
B39D0221,001,18-09-2013,200,133,316,,,,,,
B39D0221,001,19-09-2013,199,132,317,,,,,,
B39D0221,001,20-09-2013,200,133,316,,,,,,
B39D0221,001,21-09-2013,199,132,317,,,,,,
B39D0221,001,22-09-2013,198,131,318,,,,,,
B39D0221,001,23-09-2013,195,128,321,,,,,,
B39D0221,001,24-09-2013,192,125,324,,,,,,
B39D0221,001,25-09-2013,193,126,323,,,,,,
B39D0221,001,26-09-2013,194,127,322,,,,,,
B39D0221,001,27-09-2013,194,127,322,,,,,,
B39D0221,001,28-09-2013,195,128,321,,,,,,
B39D0221,001,29-09-2013,196,129,320,,,,,,
B39D0221,001,30-09-2013,198,131,318,,,,,,
B39D0221,001,01-10-2013,199,132,317,,,,,,
B39D0221,001,02-10-2013,200,133,316,,,,,,
B39D0221,001,03-10-2013,201,134,315,,,,,,
B39D0221,001,04-10-2013,202,135,314,,,,,,
B39D0221,001,05-10-2013,205,138,311,,,,,,
B39D0221,001,06-10-2013,207,140,309,,,,,,
B39D0221,001,07-10-2013,207,140,309,,,,,,
B39D0221,001,08-10-2013,208,141,308,,,,,,
B39D0221,001,09-10-2013,206,139,310,,,,,,
B39D0221,001,10-10-2013,204,137,312,,,,,,
B39D0221,001,11-10-2013,204,137,312,,,,,,
B39D0221,001,12-10-2013,201,134,315,,,,,,
B39D0221,001,13-10-2013,184,117,332,,,,,,
B39D0221,001,14-10-2013,179,112,337,,,,,,
B39D0221,001,15-10-2013,180,113,336,,,,,,
B39D0221,001,16-10-2013,180,113,336,,,,,,
B39D0221,001,17-10-2013,181,114,335,,,,,,
B39D0221,001,18-10-2013,182,115,334,,,,,,
B39D0221,001,19-10-2013,181,114,335,,,,,,
B39D0221,001,20-10-2013,178,111,338,,,,,,
B39D0221,001,21-10-2013,174,107,342,,,,,,
B39D0221,001,22-10-2013,174,107,342,,,,,,
B39D0221,001,23-10-2013,171,104,345,,,,,,
B39D0221,001,24-10-2013,175,108,341,,,,,,
B39D0221,001,25-10-2013,174,107,342,,,,,,
B39D0221,001,26-10-2013,175,108,341,,,,,,
B39D0221,001,27-10-2013,173,106,343,,,,,,
B39D0221,001,28-10-2013,170,103,346,,,,,,
B39D0221,001,29-10-2013,172,105,344,,,,,,
B39D0221,001,30-10-2013,174,107,342,,,,,,
B39D0221,001,31-10-2013,173,106,343,,,,,,
B39D0221,001,01-11-2013,173,106,343,,,,,,
B39D0221,001,02-11-2013,173,106,343,,,,,,
B39D0221,001,03-11-2013,173,106,343,,,,,,
B39D0221,001,04-11-2013,170,103,346,,,,,,
B39D0221,001,05-11-2013,165,98,351,,,,,,
B39D0221,001,06-11-2013,164,97,352,,,,,,
B39D0221,001,07-11-2013,162,95,354,,,,,,
B39D0221,001,08-11-2013,158,91,358,,,,,,
B39D0221,001,09-11-2013,151,84,365,,,,,,
B39D0221,001,10-11-2013,148,81,368,,,,,,
B39D0221,001,11-11-2013,148,81,368,,,,,,
B39D0221,001,12-11-2013,,,,N,piek,,,,
B39D0221,001,13-11-2013,150,83,366,,,,,,
B39D0221,001,14-11-2013,149,82,367,,,,,,
B39D0221,001,15-11-2013,151,84,365,,,,,,
B39D0221,001,16-11-2013,154,87,362,,,,,,
B39D0221,001,17-11-2013,155,88,361,,,,,,
B39D0221,001,18-11-2013,156,89,360,,,,,,
B39D0221,001,19-11-2013,160,93,356,,,,,,
B39D0221,001,20-11-2013,163,96,353,,,,,,
B39D0221,001,21-11-2013,167,100,349,,,,,,
B39D0221,001,22-11-2013,170,103,346,,,,,,
B39D0221,001,23-11-2013,172,105,344,,,,,,
B39D0221,001,24-11-2013,172,105,344,,,,,,
B39D0221,001,25-11-2013,173,106,343,,,,,,
B39D0221,001,26-11-2013,174,107,342,,,,,,
B39D0221,001,27-11-2013,174,107,342,,,,,,
B39D0221,001,28-11-2013,176,109,340,,,,,,
B39D0221,001,29-11-2013,175,108,341,,,,,,
B39D0221,001,30-11-2013,177,110,339,,,,,,
B39D0221,001,01-12-2013,178,111,338,,,,,,
B39D0221,001,02-12-2013,180,113,336,,,,,,
B39D0221,001,03-12-2013,181,114,335,,,,,,
B39D0221,001,04-12-2013,182,115,334,,,,,,
B39D0221,001,05-12-2013,180,113,336,,,,,,
B39D0221,001,06-12-2013,179,112,337,,,,,,
B39D0221,001,07-12-2013,178,111,338,,,,,,
B39D0221,001,08-12-2013,179,112,337,,,,,,
B39D0221,001,09-12-2013,181,114,335,,,,,,
B39D0221,001,10-12-2013,183,116,333,,,,,,
B39D0221,001,11-12-2013,184,117,332,,,,,,
B39D0221,001,12-12-2013,184,117,332,,,,,,
B39D0221,001,13-12-2013,185,118,331,,,,,,
B39D0221,001,14-12-2013,186,119,330,,,,,,
B39D0221,001,15-12-2013,186,119,330,,,,,,
B39D0221,001,16-12-2013,186,119,330,,,,,,
B39D0221,001,17-12-2013,189,122,327,,,,,,
B39D0221,001,18-12-2013,188,121,328,,,,,,
B39D0221,001,19-12-2013,187,120,329,,,,,,
B39D0221,001,20-12-2013,189,122,327,,,,,,
B39D0221,001,21-12-2013,189,122,327,,,,,,
B39D0221,001,22-12-2013,188,121,328,,,,,,
B39D0221,001,23-12-2013,187,120,329,,,,,,
B39D0221,001,24-12-2013,184,117,332,,,,,,
B39D0221,001,25-12-2013,181,114,335,,,,,,
B39D0221,001,26-12-2013,182,115,334,,,,,,
B39D0221,001,27-12-2013,180,113,336,,,,,,
B39D0221,001,28-12-2013,174,107,342,,,,,,
B39D0221,001,29-12-2013,173,106,343,,,,,,
B39D0221,001,30-12-2013,170,103,346,,,,,,
B39D0221,001,31-12-2013,168,101,348,,,,,,
B39D0221,001,01-01-2014,167,100,349,,,,,,
B39D0221,001,02-01-2014,167,100,349,,,,,,
B39D0221,001,03-01-2014,167,100,349,,,,,,
B39D0221,001,04-01-2014,166,99,350,,,,,,
B39D0221,001,05-01-2014,169,102,347,,,,,,
B39D0221,001,06-01-2014,168,101,348,,,,,,
B39D0221,001,07-01-2014,170,103,346,,,,,,
B39D0221,001,08-01-2014,171,104,345,,,,,,
B39D0221,001,09-01-2014,168,101,348,,,,,,
B39D0221,001,10-01-2014,169,102,347,,,,,,
B39D0221,001,11-01-2014,169,102,347,,,,,,
B39D0221,001,12-01-2014,171,104,345,,,,,,
B39D0221,001,13-01-2014,171,104,345,,,,,,
B39D0221,001,14-01-2014,173,106,343,,,,,,
B39D0221,001,15-01-2014,174,107,342,,,,,,
B39D0221,001,16-01-2014,174,107,342,,,,,,
B39D0221,001,17-01-2014,175,108,341,,,,,,
B39D0221,001,18-01-2014,173,106,343,,,,,,
B39D0221,001,19-01-2014,175,108,341,,,,,,
B39D0221,001,20-01-2014,177,110,339,,,,,,
B39D0221,001,21-01-2014,178,111,338,,,,,,
B39D0221,001,22-01-2014,,,,N,piek,,,,
B39D0221,001,23-01-2014,188,121,328,,,,,,
B39D0221,001,24-01-2014,188,121,328,,,,,,
B39D0221,001,25-01-2014,187,120,329,,,,,,
B39D0221,001,26-01-2014,183,116,333,,,,,,
B39D0221,001,27-01-2014,178,111,338,,,,,,
B39D0221,001,28-01-2014,180,113,336,,,,,,
B39D0221,001,29-01-2014,183,116,333,,,,,,
B39D0221,001,30-01-2014,183,116,333,,,,,,
B39D0221,001,31-01-2014,182,115,334,,,,,,
B39D0221,001,01-02-2014,180,113,336,,,,,,
B39D0221,001,02-02-2014,183,116,333,,,,,,
B39D0221,001,03-02-2014,185,118,331,,,,,,
B39D0221,001,04-02-2014,187,120,329,,,,,,
B39D0221,001,05-02-2014,186,119,330,,,,,,
B39D0221,001,06-02-2014,190,123,326,,,,,,
B39D0221,001,07-02-2014,186,119,330,,,,,,
B39D0221,001,08-02-2014,183,116,333,,,,,,
B39D0221,001,09-02-2014,183,116,333,,,,,,
B39D0221,001,10-02-2014,185,118,331,,,,,,
B39D0221,001,11-02-2014,186,119,330,,,,,,
B39D0221,001,12-02-2014,187,120,329,,,,,,
B39D0221,001,13-02-2014,185,118,331,,,,,,
B39D0221,001,14-02-2014,185,118,331,,,,,,
B39D0221,001,15-02-2014,179,112,337,,,,,,
B39D0221,001,16-02-2014,180,113,336,,,,,,
B39D0221,001,17-02-2014,179,112,337,,,,,,
B39D0221,001,18-02-2014,178,111,338,,,,,,
B39D0221,001,19-02-2014,178,111,338,,,,,,
B39D0221,001,20-02-2014,176,109,340,,,,,,
B39D0221,001,21-02-2014,176,109,340,,,,,,
B39D0221,001,22-02-2014,177,110,339,,,,,,
B39D0221,001,23-02-2014,179,112,337,,,,,,
B39D0221,001,24-02-2014,180,113,336,,,,,,
B39D0221,001,25-02-2014,182,115,334,,,,,,
B39D0221,001,26-02-2014,185,118,331,,,,,,
B39D0221,001,27-02-2014,185,118,331,,,,,,
B39D0221,001,28-02-2014,186,119,330,,,,,,
B39D0221,001,01-03-2014,188,121,328,,,,,,
B39D0221,001,02-03-2014,189,122,327,,,,,,
B39D0221,001,03-03-2014,190,123,326,,,,,,
B39D0221,001,04-03-2014,192,125,324,,,,,,
B39D0221,001,05-03-2014,194,127,322,,,,,,
B39D0221,001,06-03-2014,195,128,321,,,,,,
B39D0221,001,07-03-2014,195,128,321,,,,,,
B39D0221,001,08-03-2014,197,130,319,,,,,,
B39D0221,001,09-03-2014,197,130,319,,,,,,
B39D0221,001,10-03-2014,200,133,316,,,,,,
